algorithm,seed,scenario,power_model,pue_model,n_vms,n_vms_rejected,total_energy_dc_kj,total_compute_energy_kj,total_cooling_energy_kj,avg_pue,avg_dc_util,avg_active_hosts,sla_violation_rate,sla_violations_abs
D_PABFD_NL,6,high,linear,ashrae,39,0,4256.886689831884,2549.59175578643,1707.2949340454502,1.7400000000000004,0.24770217699748726,3.3666666666666667,0.45,27
D_PABFD_NL,7,high,linear,ashrae,37,0,3493.611425062018,1970.2994714645217,1523.3119535974954,1.8166666666666669,0.1915369391600967,2.6,0.4166666666666667,25
D_PABFD_NL,8,high,linear,ashrae,28,0,3213.967646468145,1764.2673483194537,1449.7002981486903,1.846666666666667,0.16116062005915802,2.4833333333333334,0.08333333333333333,5
D_PABFD_NL,9,high,linear,ashrae,34,0,3064.200867781885,1707.639366032563,1356.561501749323,1.8433333333333335,0.15956284556158556,2.35,0.03333333333333333,2
SpreadFit,0,high,linear,ashrae,33,0,3459.035425615831,1952.27638196109,1506.7590436547418,1.8233333333333337,0.17486599665946115,2.8,0.1,6
SpreadFit,1,high,linear,ashrae,42,0,4757.848248349445,2824.6959180527633,1933.1523302966818,1.75,0.2508696144542153,4.083333333333333,0.08333333333333333,5
SpreadFit,2,high,linear,ashrae,43,0,2905.4992969597506,1622.4850122909338,1283.0142846688163,1.8333333333333333,0.14379352079461755,2.35,0.15,9
SpreadFit,3,high,linear,ashrae,38,0,3824.1258365071712,2208.027657882203,1616.0981786249679,1.7933333333333337,0.19444956627448204,3.216666666666667,0.05,3
SpreadFit,4,high,linear,ashrae,30,0,3002.0359504249236,1652.8029295682916,1349.2330208566325,1.8533333333333337,0.13940794992005406,2.5,0.0,0
SpreadFit,5,high,linear,ashrae,45,0,5015.092761694874,3044.489741118794,1970.6030205760799,1.7166666666666672,0.2860166187257025,4.166666666666667,0.5,30
SpreadFit,6,high,linear,ashrae,39,0,4676.886689831884,2801.59175578643,1875.2949340454504,1.7400000000000004,0.24770217699748726,4.066666666666666,0.45,27
SpreadFit,7,high,linear,ashrae,37,0,3862.0114250620177,2174.2994714645215,1687.7119535974955,1.8166666666666669,0.1915369391600967,3.1666666666666665,0.2,12
SpreadFit,8,high,linear,ashrae,28,0,3465.367646468145,1902.2673483194537,1563.1002981486904,1.846666666666667,0.16116062005915802,2.8666666666666667,0.0,0
SpreadFit,9,high,linear,ashrae,34,0,3305.400867781885,1839.639366032563,1465.761501749323,1.8433333333333335,0.15956284556158556,2.716666666666667,0.016666666666666666,1
Random,0,high,linear,ashrae,33,0,3447.635425615831,1946.27638196109,1501.359043654742,1.8233333333333337,0.17486599665946115,2.783333333333333,0.11666666666666667,7
Random,1,high,linear,ashrae,42,0,4684.048248349445,2782.6959180527633,1901.3523302966812,1.75,0.2508696144542153,3.966666666666667,0.08333333333333333,5
Random,2,high,linear,ashrae,43,0,2840.699296959751,1586.4850122909338,1254.2142846688162,1.8333333333333333,0.14379352079461755,2.25,0.15,9
Random,3,high,linear,ashrae,38,0,3687.9258365071714,2130.027657882202,1557.8981786249678,1.7933333333333337,0.19444956627448204,3.0,0.08333333333333333,5
Random,4,high,linear,ashrae,30,0,2922.2359504249234,1610.8029295682916,1311.4330208566323,1.8533333333333337,0.13940794992005406,2.3833333333333333,0.0,0
Random,5,high,linear,ashrae,45,0,4988.092761694874,3026.489741118794,1961.6030205760799,1.7166666666666672,0.2860166187257025,4.116666666666666,0.5,30
Random,6,high,linear,ashrae,39,0,4464.486689831884,2669.59175578643,1794.8949340454503,1.7400000000000004,0.24770217699748726,3.7,0.48333333333333334,29
Random,7,high,linear,ashrae,37,0,3820.0114250620177,2150.2994714645215,1669.7119535974955,1.8166666666666669,0.1915369391600967,3.1,0.21666666666666667,13
Random,8,high,linear,ashrae,28,0,3432.367646468145,1884.2673483194535,1548.1002981486904,1.846666666666667,0.16116062005915802,2.816666666666667,0.0,0
Random,9,high,linear,ashrae,34,0,3237.000867781885,1803.639366032563,1433.361501749323,1.8433333333333335,0.15956284556158556,2.6166666666666667,0.05,3
PABFD,0,low,quadratic,ashrae,33,0,3787.1879392080446,2265.1365029121425,1522.0514362959036,1.7499999999999998,0.24731997578770035,3.5,0.38333333333333336,23
PABFD,1,low,quadratic,ashrae,42,0,5050.289666608606,3165.30033528706,1884.9893313215484,1.6475000000000002,0.3490449256358889,4.75,0.5666666666666667,34
PABFD,2,low,quadratic,ashrae,43,0,3141.1371713723515,1814.0092964823232,1327.127874890028,1.7866666666666664,0.19574488627005374,2.7666666666666666,0.4,24
PABFD,3,low,quadratic,ashrae,38,0,4256.231794028414,2592.3011942818134,1663.930599746596,1.7049999999999998,0.2857484661658517,3.9166666666666665,0.21666666666666667,13
PABFD,4,low,quadratic,ashrae,30,0,3266.904383848588,1879.2514065389578,1387.652977309629,1.7800000000000002,0.20315959427375485,3.0166666666666666,0.08333333333333333,5
PABFD,5,low,quadratic,ashrae,45,1,5660.204089324023,3656.3578207687274,2003.8462685552938,1.6008333333333333,0.4002831734988744,5.533333333333333,0.7166666666666667,43
PABFD,6,low,quadratic,ashrae,39,0,5256.3907018841355,3312.6568046296084,1943.733897254526,1.6450000000000002,0.3624276056437404,4.95,0.65,39
PABFD,7,low,quadratic,ashrae,37,0,4126.0641664451805,2447.2610496592283,1678.8031167859517,1.7333333333333334,0.2677151828298579,3.65,0.4666666666666667,28
PABFD,8,low,quadratic,ashrae,28,0,3670.3715301559296,2117.280487269686,1553.0910428862437,1.76,0.22972872078521298,3.3,0.18333333333333332,11
PABFD,9,low,quadratic,ashrae,34,0,3423.832163822627,1981.9649351778287,1441.8672286448004,1.7866666666666664,0.21765722529612647,3.1166666666666667,0.2,12
D_PABFD_NL,0,low,quadratic,ashrae,33,0,3768.0590298228185,2255.121980420514,1512.937049402305,1.7499999999999998,0.24731997578770035,3.5833333333333335,0.26666666666666666,16
D_PABFD_NL,1,low,quadratic,ashrae,42,0,5058.630668242644,3170.109614734607,1888.5210535080375,1.6475000000000002,0.3490449256358889,4.816666666666666,0.5666666666666667,34
D_PABFD_NL,2,low,quadratic,ashrae,43,0,3140.701108256319,1813.7527887670099,1326.9483194893085,1.7866666666666664,0.19574488627005374,2.7666666666666666,0.38333333333333336,23
D_PABFD_NL,3,low,quadratic,ashrae,38,0,4280.620092815751,2606.756322260892,1673.8637705548558,1.7049999999999998,0.2857484661658517,4.083333333333333,0.08333333333333333,5
D_PABFD_NL,4,low,quadratic,ashrae,30,0,3217.9953856128154,1851.205041775898,1366.790343836916,1.7800000000000002,0.20315959427375485,2.8666666666666667,0.08333333333333333,5
D_PABFD_NL,5,low,quadratic,ashrae,45,1,5611.45054097075,3626.0591322043347,1985.3914087664164,1.6008333333333333,0.4002831734988744,5.45,0.7166666666666667,43
D_PABFD_NL,6,low,quadratic,ashrae,39,0,5198.304277775774,3277.0262196866324,1921.2780580891424,1.6450000000000002,0.3624276056437404,4.933333333333334,0.7,42
D_PABFD_NL,7,low,quadratic,ashrae,37,0,4117.247855149975,2443.4779421514236,1673.7699129985492,1.7333333333333334,0.2677151828298579,3.6666666666666665,0.4,24
D_PABFD_NL,8,low,quadratic,ashrae,28,0,3706.3016589011877,2137.8155657597686,1568.4860931414191,1.76,0.22972872078521298,3.5,0.06666666666666667,4
D_PABFD_NL,9,low,quadratic,ashrae,34,0,3428.1667192161954,1985.0760897445195,1443.0906294716772,1.7866666666666664,0.21765722529612647,3.183333333333333,0.03333333333333333,2
SpreadFit,0,low,quadratic,ashrae,33,0,3890.6576410259745,2327.8921526195936,1562.7654884063809,1.7499999999999998,0.24731997578770035,4.0,0.13333333333333333,8
SpreadFit,1,low,quadratic,ashrae,42,0,5246.064764046922,3286.7543861037902,1959.3103779431328,1.6475000000000002,0.3490449256358889,5.716666666666667,0.11666666666666667,7
SpreadFit,2,low,quadratic,ashrae,43,0,3276.818473032342,1891.0065902514255,1385.8118827809164,1.7866666666666664,0.19574488627005374,3.2333333333333334,0.21666666666666667,13
SpreadFit,3,low,quadratic,ashrae,38,0,4471.864474030579,2721.4879599671594,1750.3765140634168,1.7049999999999998,0.2857484661658517,4.7,0.06666666666666667,4
SpreadFit,4,low,quadratic,ashrae,30,0,3459.637579653484,1989.8470579576874,1469.7905216957963,1.7800000000000002,0.20315959427375485,3.65,0.0,0
SpreadFit,5,low,quadratic,ashrae,45,1,5749.845836162348,3713.5974770156045,2036.248359146743,1.6008333333333333,0.4002831734988744,5.833333333333333,0.7166666666666667,43
SpreadFit,6,low,quadratic,ashrae,39,0,5528.691982677334,3484.239768244097,2044.4522144332382,1.6450000000000002,0.3624276056437404,5.933333333333334,0.65,39
SpreadFit,7,low,quadratic,ashrae,37,0,4392.348189811382,2604.4685195667594,1787.8796702446193,1.7333333333333334,0.2677151828298579,4.466666666666667,0.2833333333333333,17
SpreadFit,8,low,quadratic,ashrae,28,0,3897.857512573797,2247.9840150891637,1649.8734974846336,1.76,0.22972872078521298,4.083333333333333,0.0,0
SpreadFit,9,low,quadratic,ashrae,34,0,3624.7833876502746,2093.924243130333,1530.8591445199431,1.7866666666666664,0.21765722529612647,3.75,0.016666666666666666,1
Random,0,low,quadratic,ashrae,33,0,3871.4369268099927,2316.585850139605,1554.8510766703885,1.7499999999999998,0.24731997578770035,3.95,0.13333333333333333,8
Random,1,low,quadratic,ashrae,42,0,5202.000711827207,3259.036994890028,1942.96371693718,1.6475000000000002,0.3490449256358889,5.5,0.25,15
Random,2,low,quadratic,ashrae,43,0,3185.6835095380584,1837.7034538038486,1347.9800557342098,1.7866666666666664,0.19574488627005374,2.9,0.3333333333333333,20
Random,3,low,quadratic,ashrae,38,0,4376.989367519745,2664.8741453549037,1712.1152221648388,1.7049999999999998,0.2857484661658517,4.366666666666666,0.15,9
Random,4,low,quadratic,ashrae,30,0,3392.9699313933775,1951.3225775734857,1441.6473538198925,1.7800000000000002,0.20315959427375485,3.5,0.0,0
Random,5,low,quadratic,ashrae,45,1,5656.260804341273,3654.4766196716214,2001.7841846696515,1.6008333333333333,0.4002831734988744,5.566666666666666,0.7166666666666667,43
Random,6,low,quadratic,ashrae,39,0,5368.2122029267875,3383.420329306932,1984.7918736198542,1.6450000000000002,0.3624276056437404,5.35,0.7,42
Random,7,low,quadratic,ashrae,37,0,4295.264304804708,2547.49726586963,1747.767038935076,1.7333333333333334,0.2677151828298579,4.233333333333333,0.2833333333333333,17
Random,8,low,quadratic,ashrae,28,0,3866.3354279030077,2229.4416123416395,1636.8938155613678,1.76,0.22972872078521298,3.9833333333333334,0.016666666666666666,1
Random,9,low,quadratic,ashrae,34,0,3545.944396154129,2051.2146816021113,1494.7297145520195,1.7866666666666664,0.21765722529612647,3.55,0.08333333333333333,5
PABFD,0,medium,quadratic,ashrae,33,0,3411.287224554089,1986.277917554098,1425.0093069999928,1.7833333333333337,0.21574144760151184,3.1333333333333333,0.31666666666666665,19
PABFD,1,medium,quadratic,ashrae,42,0,4549.374078200206,2793.8001205882624,1755.573957611947,1.6900000000000002,0.3071518544064684,4.25,0.5166666666666667,31
PABFD,2,medium,quadratic,ashrae,43,0,2813.2326676050557,1605.531100684113,1207.7015669209425,1.8066666666666669,0.17300343411422586,2.45,0.36666666666666664,22
PABFD,3,medium,quadratic,ashrae,38,0,3763.275867006136,2229.7779250733233,1533.497941932813,1.7500000000000002,0.24418740684079107,3.466666666666667,0.15,9
PABFD,4,medium,quadratic,ashrae,30,0,2914.594465579979,1637.948807577726,1276.645658002252,1.8200000000000003,0.17822369400236768,2.6,0.06666666666666667,4
PABFD,5,medium,quadratic,ashrae,45,1,5199.7723376020795,3265.282224752456,1934.4901128496222,1.6525000000000003,0.3591726964564473,4.933333333333334,0.65,39
PABFD,6,medium,quadratic,ashrae,39,0,4599.620949620052,2859.843194674362,1739.777754945689,1.6700000000000004,0.31367771202856737,4.266666666666667,0.5666666666666667,34
PABFD,7,medium,quadratic,ashrae,37,0,3757.850468228243,2191.4320508124906,1566.4184174157513,1.7566666666666666,0.23889184110002498,3.283333333333333,0.43333333333333335,26
PABFD,8,medium,quadratic,ashrae,28,0,3265.0950697522453,1853.5634433892783,1411.5316263629672,1.79,0.19959200844330868,2.966666666666667,0.13333333333333333,8
PABFD,9,medium,quadratic,ashrae,34,0,3108.100104107147,1779.5780704376755,1328.5220336694736,1.8033333333333332,0.195184955168358,2.816666666666667,0.16666666666666666,10
D_PABFD_NL,0,medium,quadratic,ashrae,33,0,3387.0763271883034,1972.6878845061594,1414.3884426821455,1.7833333333333337,0.21574144760151184,3.1666666666666665,0.21666666666666667,13
D_PABFD_NL,1,medium,quadratic,ashrae,42,0,4550.152661963487,2794.3957923152575,1755.756869648233,1.6900000000000002,0.3071518544064684,4.25,0.5166666666666667,31
D_PABFD_NL,2,medium,quadratic,ashrae,43,0,2812.7966044890227,1605.2745929687994,1207.5220115202233,1.8066666666666669,0.17300343411422586,2.45,0.35,21
D_PABFD_NL,3,medium,quadratic,ashrae,38,0,3783.13629842988,2241.554277298549,1541.5820211313303,1.7500000000000002,0.24418740684079107,3.5833333333333335,0.1,6
D_PABFD_NL,4,medium,quadratic,ashrae,30,0,2886.366771711264,1622.3646269867775,1264.0021447244853,1.8200000000000003,0.17822369400236768,2.6166666666666667,0.03333333333333333,2
D_PABFD_NL,5,medium,quadratic,ashrae,45,1,5189.178844801748,3259.4163091369123,1929.7625356648355,1.6525000000000003,0.3591726964564473,4.916666666666667,0.65,39
D_PABFD_NL,6,medium,quadratic,ashrae,39,0,4584.185692199674,2850.302721718232,1733.8829704814439,1.6700000000000004,0.31367771202856737,4.283333333333333,0.5666666666666667,34
D_PABFD_NL,7,medium,quadratic,ashrae,37,0,3730.952431818326,2177.069706672681,1553.882725145644,1.7566666666666666,0.23889184110002498,3.25,0.4,24
D_PABFD_NL,8,medium,quadratic,ashrae,28,0,3314.5453867765796,1881.4512824481606,1433.0941043284192,1.79,0.19959200844330868,3.183333333333333,0.03333333333333333,2
D_PABFD_NL,9,medium,quadratic,ashrae,34,0,3107.7877626859527,1779.3859392239601,1328.401823461994,1.8033333333333332,0.195184955168358,2.85,0.03333333333333333,2
SpreadFit,0,medium,quadratic,ashrae,33,0,3484.052507863885,2029.7152162781913,1454.3372915856958,1.7833333333333337,0.21574144760151184,3.4833333333333334,0.11666666666666667,7
SpreadFit,1,medium,quadratic,ashrae,42,0,4705.906427604744,2889.164825533218,1816.7416020715257,1.6900000000000002,0.3071518544064684,5.016666666666667,0.1,6
SpreadFit,2,medium,quadratic,ashrae,43,0,2926.8302586621185,1668.9400954266903,1257.8901632354289,1.8066666666666669,0.17300343411422586,2.85,0.2,12
SpreadFit,3,medium,quadratic,ashrae,38,0,3934.379611900598,2329.274772407999,1605.1048394925979,1.7500000000000002,0.24418740684079107,4.033333333333333,0.05,3
SpreadFit,4,medium,quadratic,ashrae,30,0,3096.892745636366,1740.8768540163153,1356.0158916200514,1.8200000000000003,0.17822369400236768,3.183333333333333,0.0,0
SpreadFit,5,medium,quadratic,ashrae,45,1,5293.396753063472,3322.5225110330603,1970.8742420304095,1.6525000000000003,0.3591726964564473,5.2,0.65,39
SpreadFit,6,medium,quadratic,ashrae,39,0,4846.9308362552,3014.0859531794404,1832.844883075761,1.6700000000000004,0.31367771202856737,5.133333333333334,0.5666666666666667,34
SpreadFit,7,medium,quadratic,ashrae,37,0,3978.27767343311,2319.022885777013,1659.2547876560957,1.7566666666666666,0.23889184110002498,3.966666666666667,0.25,15
SpreadFit,8,medium,quadratic,ashrae,28,0,3440.1874434646957,1952.3971650533747,1487.7902784113219,1.79,0.19959200844330868,3.55,0.0,0
SpreadFit,9,medium,quadratic,ashrae,34,0,3280.8951403062274,1874.6728341282355,1406.222306177993,1.8033333333333332,0.195184955168358,3.35,0.016666666666666666,1
Random,0,medium,quadratic,ashrae,33,0,3477.6456031252246,2025.9464487848616,1451.6991543403649,1.7833333333333337,0.21574144760151184,3.466666666666667,0.11666666666666667,7
Random,1,medium,quadratic,ashrae,42,0,4685.017519711239,2876.306249010518,1808.7112707007218,1.6900000000000002,0.3071518544064684,4.916666666666667,0.16666666666666666,10
Random,2,medium,quadratic,ashrae,43,0,2872.4939774152176,1637.3702835795293,1235.123693835688,1.8066666666666669,0.17300343411422586,2.683333333333333,0.2,12
Random,3,medium,quadratic,ashrae,38,0,3870.276116033358,2292.800738937548,1577.4753770958082,1.7500000000000002,0.24418740684079107,3.8666666666666667,0.05,3
Random,4,medium,quadratic,ashrae,30,0,3057.63314804218,1717.3644901199327,1340.268657922248,1.8200000000000003,0.17822369400236768,3.05,0.05,3
Random,5,medium,quadratic,ashrae,45,1,5289.593771438049,3320.2854630181055,1969.308308419941,1.6525000000000003,0.3591726964564473,5.183333333333334,0.65,39
Random,6,medium,quadratic,ashrae,39,0,4743.266053999309,2948.187415879022,1795.0786381202893,1.6700000000000004,0.31367771202856737,4.75,0.5666666666666667,34
Random,7,medium,quadratic,ashrae,37,0,3906.8982227992205,2277.7124669473533,1629.1857558518648,1.7566666666666666,0.23889184110002498,3.8333333333333335,0.25,15
Random,8,medium,quadratic,ashrae,28,0,3422.0070431493436,1942.1525568952927,1479.8544862540512,1.79,0.19959200844330868,3.5,0.0,0
Random,9,medium,quadratic,ashrae,34,0,3225.456558994019,1845.4946334375995,1379.961925556421,1.8033333333333332,0.195184955168358,3.216666666666667,0.06666666666666667,4
PABFD,0,high,quadratic,ashrae,33,0,2852.162600885812,1611.4753621723871,1240.6872387134244,1.8233333333333337,0.17486599665946115,2.55,0.26666666666666666,16
PABFD,1,high,quadratic,ashrae,42,0,3847.6060863488538,2285.567994114989,1562.038092233866,1.75,0.2508696144542153,3.5166666666666666,0.45,27
PABFD,2,high,quadratic,ashrae,43,0,2400.9040288385286,1342.3487707714019,1058.5552580671272,1.8333333333333333,0.14379352079461755,2.0833333333333335,0.26666666666666666,16
PABFD,3,high,quadratic,ashrae,38,0,3096.479639786994,1790.4466242054505,1306.0330155815434,1.7933333333333337,0.19444956627448204,2.8333333333333335,0.1,6
PABFD,4,high,quadratic,ashrae,30,0,2332.9408005349064,1284.6352994255162,1048.30550110939,1.8533333333333337,0.13940794992005406,2.0833333333333335,0.03333333333333333,2
PABFD,5,high,quadratic,ashrae,45,0,4272.206783055898,2595.8444089827663,1676.3623740731296,1.7166666666666672,0.2860166187257025,3.9166666666666665,0.5,30
PABFD,6,high,quadratic,ashrae,39,0,3772.5607720543235,2263.122897470256,1509.4378745840675,1.7400000000000004,0.24770217699748726,3.3833333333333333,0.48333333333333334,29
PABFD,7,high,quadratic,ashrae,37,0,3118.7713424246494,1759.6632326682893,1359.108109756362,1.8166666666666669,0.1915369391600967,2.6333333333333333,0.45,27
PABFD,8,high,quadratic,ashrae,28,0,2746.9063361305375,1508.6700970403117,1238.236239090227,1.846666666666667,0.16116062005915802,2.4833333333333334,0.08333333333333333,5
PABFD,9,high,quadratic,ashrae,34,0,2610.945834346382,1456.488182093357,1154.4576522530242,1.8433333333333335,0.15956284556158556,2.316666666666667,0.13333333333333333,8
D_PABFD_NL,0,high,quadratic,ashrae,33,0,2847.991782706052,1609.101687295605,1238.8900954104463,1.8233333333333337,0.17486599665946115,2.55,0.25,15
D_PABFD_NL,1,high,quadratic,ashrae,42,0,3839.7809199441353,2280.961212829705,1558.8197071144323,1.75,0.2508696144542153,3.5,0.4666666666666667,28
D_PABFD_NL,2,high,quadratic,ashrae,43,0,2400.9040288385286,1342.3487707714019,1058.5552580671272,1.8333333333333333,0.14379352079461755,2.0833333333333335,0.26666666666666666,16
D_PABFD_NL,3,high,quadratic,ashrae,38,0,3103.6678331155354,1794.6749732222395,1308.9928598932956,1.7933333333333337,0.19444956627448204,2.8666666666666667,0.1,6
D_PABFD_NL,4,high,quadratic,ashrae,30,0,2336.699223986921,1286.2984907611585,1050.4007332257634,1.8533333333333337,0.13940794992005406,2.1166666666666667,0.03333333333333333,2
D_PABFD_NL,5,high,quadratic,ashrae,45,0,4296.160164127843,2607.915426437886,1688.244737689956,1.7166666666666672,0.2860166187257025,3.9833333333333334,0.5,30
D_PABFD_NL,6,high,quadratic,ashrae,39,0,3744.92022109009,2247.516499130509,1497.403721959581,1.7400000000000004,0.24770217699748726,3.316666666666667,0.45,27
D_PABFD_NL,7,high,quadratic,ashrae,37,0,3085.9953945419616,1742.2682906409611,1343.7271039010018,1.8166666666666669,0.1915369391600967,2.6,0.4166666666666667,25
D_PABFD_NL,8,high,quadratic,ashrae,28,0,2746.3820779793277,1508.361709892541,1238.0203680867876,1.846666666666667,0.16116062005915802,2.4833333333333334,0.08333333333333333,5
D_PABFD_NL,9,high,quadratic,ashrae,34,0,2614.411548186966,1458.3702413215435,1156.0413068654213,1.8433333333333335,0.15956284556158556,2.35,0.03333333333333333,2
SpreadFit,0,high,quadratic,ashrae,33,0,2905.5593471964166,1641.5039518317276,1264.0553953646884,1.8233333333333337,0.17486599665946115,2.8,0.1,6
SpreadFit,1,high,quadratic,ashrae,42,0,3965.5770029456808,2355.5342724147185,1610.0427305309613,1.75,0.2508696144542153,4.083333333333333,0.08333333333333333,5
SpreadFit,2,high,quadratic,ashrae,43,0,2476.182458242049,1383.5110234602619,1092.6714347817874,1.8333333333333333,0.14379352079461755,2.35,0.15,9
SpreadFit,3,high,quadratic,ashrae,38,0,3213.76278181168,1857.1975907301512,1356.565191081528,1.7933333333333337,0.19444956627448204,3.216666666666667,0.05,3
SpreadFit,4,high,quadratic,ashrae,30,0,2474.5889873073,1362.8276028234532,1111.761384483847,1.8533333333333337,0.13940794992005406,2.5,0.0,0
SpreadFit,5,high,quadratic,ashrae,45,0,4366.504185869523,2649.344409414878,1717.1597764546457,1.7166666666666672,0.2860166187257025,4.166666666666667,0.5,30
SpreadFit,6,high,quadratic,ashrae,39,0,3971.9585078171744,2383.4374038674205,1588.5211039497535,1.7400000000000004,0.24770217699748726,4.066666666666666,0.45,27
SpreadFit,7,high,quadratic,ashrae,37,0,3290.025952384306,1854.4224336157176,1435.6035187685898,1.8166666666666669,0.1915369391600967,3.1666666666666665,0.2,12
SpreadFit,8,high,quadratic,ashrae,28,0,2868.0226245859717,1574.9156714259022,1293.1069531600717,1.846666666666667,0.16116062005915802,2.8666666666666667,0.0,0
SpreadFit,9,high,quadratic,ashrae,34,0,2743.848732450019,1528.7944431678252,1215.054289282193,1.8433333333333335,0.15956284556158556,2.716666666666667,0.016666666666666666,1
Random,0,high,quadratic,ashrae,33,0,2902.139321473468,1639.7039382933333,1262.4353831801338,1.8233333333333337,0.17486599665946115,2.783333333333333,0.11666666666666667,7
Random,1,high,quadratic,ashrae,42,0,3931.9098494806212,2336.6277888365,1595.2820606441223,1.75,0.2508696144542153,3.966666666666667,0.08333333333333333,5
Random,2,high,quadratic,ashrae,43,0,2438.043747116698,1362.2638118113375,1075.7799353053604,1.8333333333333333,0.14379352079461755,2.25,0.15,9
Random,3,high,quadratic,ashrae,38,0,3145.3866807951576,1818.4723727505602,1326.9143080445974,1.7933333333333337,0.19444956627448204,3.0,0.08333333333333333,5
Random,4,high,quadratic,ashrae,30,0,2424.8251183674683,1336.6360928551208,1088.1890255123478,1.8533333333333337,0.13940794992005406,2.3833333333333333,0.0,0
Random,5,high,quadratic,ashrae,45,0,4349.792925111616,2638.2035689096065,1711.5893562020103,1.7166666666666672,0.2860166187257025,4.116666666666666,0.5,30
Random,6,high,quadratic,ashrae,39,0,3864.236767521611,2316.0962271558924,1548.140540365719,1.7400000000000004,0.24770217699748726,3.7,0.48333333333333334,29
Random,7,high,quadratic,ashrae,37,0,3262.0201032045197,1838.5332581770135,1423.486845027508,1.8166666666666669,0.1915369391600967,3.1,0.21666666666666667,13
Random,8,high,quadratic,ashrae,28,0,2848.63353268685,1564.4098131871403,1284.2237194997117,1.846666666666667,0.16116062005915802,2.816666666666667,0.0,0
Random,9,high,quadratic,ashrae,34,0,2702.0755668501743,1506.8085665363278,1195.267000313846,1.8433333333333335,0.15956284556158556,2.6166666666666667,0.05,3
