seed,scenario,algorithm,t_lookahead,p_accuracy,total_energy_j,energy_kwh,sla_violation_rate,total_migrations,total_vms,idle_time_saved_s,idle_energy_saved_j
5,high,P_PABFD_EWA,600,0.9,2061550.3630614467,0.5726528786281796,0.03333333333333333,6,34,900.0,90000.0
5,high,P_PABFD_AR3,600,0.9,2055550.3630614467,0.570986211961513,0.035,3,34,450.0,45000.0
6,low,P_PABFD_EWA,150,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,1,39,150.0,15000.0
6,low,P_PABFD_AR3,150,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,3,39,450.0,45000.0
6,low,P_PABFD_EWA,150,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,150,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_EWA,150,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,150,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,6,39,900.0,90000.0
6,low,P_PABFD_EWA,300,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,1,39,150.0,15000.0
6,low,P_PABFD_AR3,300,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,3,39,450.0,45000.0
6,low,P_PABFD_EWA,300,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,300,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_EWA,300,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,300,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,6,39,900.0,90000.0
6,low,P_PABFD_EWA,600,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,1,39,150.0,15000.0
6,low,P_PABFD_AR3,600,0.5,3755644.0772125586,1.0432344658923773,0.07333333333333333,3,39,450.0,45000.0
6,low,P_PABFD_EWA,600,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,600,0.75,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_EWA,600,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,4,39,600.0,60000.0
6,low,P_PABFD_AR3,600,0.9,3755644.0772125586,1.0432344658923773,0.07333333333333333,6,39,900.0,90000.0
6,medium,P_PABFD_EWA,150,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,medium,P_PABFD_AR3,150,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,4,39,600.0,60000.0
6,medium,P_PABFD_EWA,150,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,0,39,0.0,0.0
6,medium,P_PABFD_AR3,150,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_EWA,150,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_AR3,150,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,medium,P_PABFD_EWA,300,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,medium,P_PABFD_AR3,300,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,4,39,600.0,60000.0
6,medium,P_PABFD_EWA,300,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,0,39,0.0,0.0
6,medium,P_PABFD_AR3,300,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_EWA,300,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_AR3,300,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,medium,P_PABFD_EWA,600,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,medium,P_PABFD_AR3,600,0.5,3622345.3671512334,1.006207046430898,0.04833333333333333,4,39,600.0,60000.0
6,medium,P_PABFD_EWA,600,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,0,39,0.0,0.0
6,medium,P_PABFD_AR3,600,0.75,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_EWA,600,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,2,39,300.0,30000.0
6,medium,P_PABFD_AR3,600,0.9,3622345.3671512334,1.006207046430898,0.04833333333333333,3,39,450.0,45000.0
6,high,P_PABFD_EWA,150,0.5,3011760.8370753117,0.8366002325209199,0.06,5,39,750.0,75000.0
6,high,P_PABFD_AR3,150,0.5,3011760.8370753117,0.8366002325209199,0.06,6,39,900.0,90000.0
6,high,P_PABFD_EWA,150,0.75,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,150,0.75,3011760.8370753117,0.8366002325209199,0.06,9,39,1350.0,135000.0
6,high,P_PABFD_EWA,150,0.9,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,150,0.9,3011760.8370753117,0.8366002325209199,0.06,7,39,1050.0,105000.0
6,high,P_PABFD_EWA,300,0.5,3011760.8370753117,0.8366002325209199,0.06,5,39,750.0,75000.0
6,high,P_PABFD_AR3,300,0.5,3011760.8370753117,0.8366002325209199,0.06,6,39,900.0,90000.0
6,high,P_PABFD_EWA,300,0.75,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,300,0.75,3011760.8370753117,0.8366002325209199,0.06,9,39,1350.0,135000.0
6,high,P_PABFD_EWA,300,0.9,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,300,0.9,3011760.8370753117,0.8366002325209199,0.06,7,39,1050.0,105000.0
6,high,P_PABFD_EWA,600,0.5,3011760.8370753117,0.8366002325209199,0.06,5,39,750.0,75000.0
6,high,P_PABFD_AR3,600,0.5,3011760.8370753117,0.8366002325209199,0.06,6,39,900.0,90000.0
6,high,P_PABFD_EWA,600,0.75,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,600,0.75,3011760.8370753117,0.8366002325209199,0.06,9,39,1350.0,135000.0
6,high,P_PABFD_EWA,600,0.9,3017760.8370753117,0.8382668991875866,0.06,4,39,600.0,60000.0
6,high,P_PABFD_AR3,600,0.9,3011760.8370753117,0.8366002325209199,0.06,7,39,1050.0,105000.0
7,low,P_PABFD_EWA,150,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_AR3,150,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_EWA,150,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,150,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_EWA,150,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,150,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,2,33,300.0,30000.0
7,low,P_PABFD_EWA,300,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_AR3,300,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_EWA,300,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,300,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_EWA,300,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,300,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,2,33,300.0,30000.0
7,low,P_PABFD_EWA,600,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_AR3,600,0.5,2989774.927635751,0.8304930354543754,0.008333333333333333,2,33,300.0,30000.0
7,low,P_PABFD_EWA,600,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,600,0.75,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_EWA,600,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,1,33,150.0,15000.0
7,low,P_PABFD_AR3,600,0.9,3013774.9276357507,0.8371597021210418,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_EWA,150,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_AR3,150,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,150,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,0,33,0.0,0.0
7,medium,P_PABFD_AR3,150,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,150,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_AR3,150,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_EWA,300,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_AR3,300,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,300,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,0,33,0.0,0.0
7,medium,P_PABFD_AR3,300,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,300,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_AR3,300,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_EWA,600,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_AR3,600,0.5,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,600,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,0,33,0.0,0.0
7,medium,P_PABFD_AR3,600,0.75,2755378.2684771325,0.765382852354759,0.0033333333333333335,1,33,150.0,15000.0
7,medium,P_PABFD_EWA,600,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,medium,P_PABFD_AR3,600,0.9,2755378.2684771325,0.765382852354759,0.0033333333333333335,2,33,300.0,30000.0
7,high,P_PABFD_EWA,150,0.5,1931664.972117441,0.5365736033659558,0.005,0,33,0.0,0.0
7,high,P_PABFD_AR3,150,0.5,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,150,0.75,1931664.972117441,0.5365736033659558,0.005,1,33,150.0,15000.0
7,high,P_PABFD_AR3,150,0.75,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,150,0.9,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_AR3,150,0.9,1931664.972117441,0.5365736033659558,0.005,5,33,750.0,75000.0
7,high,P_PABFD_EWA,300,0.5,1931664.972117441,0.5365736033659558,0.005,0,33,0.0,0.0
7,high,P_PABFD_AR3,300,0.5,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,300,0.75,1931664.972117441,0.5365736033659558,0.005,1,33,150.0,15000.0
7,high,P_PABFD_AR3,300,0.75,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,300,0.9,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_AR3,300,0.9,1931664.972117441,0.5365736033659558,0.005,5,33,750.0,75000.0
7,high,P_PABFD_EWA,600,0.5,1931664.972117441,0.5365736033659558,0.005,0,33,0.0,0.0
7,high,P_PABFD_AR3,600,0.5,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,600,0.75,1931664.972117441,0.5365736033659558,0.005,1,33,150.0,15000.0
7,high,P_PABFD_AR3,600,0.75,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_EWA,600,0.9,1931664.972117441,0.5365736033659558,0.005,2,33,300.0,30000.0
7,high,P_PABFD_AR3,600,0.9,1931664.972117441,0.5365736033659558,0.005,5,33,750.0,75000.0
8,low,P_PABFD_EWA,150,0.5,2585857.5018467414,0.7182937505129837,0.02,3,36,450.0,45000.0
8,low,P_PABFD_AR3,150,0.5,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,300.0,30000.0
8,low,P_PABFD_EWA,150,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,4,36,300.0,30000.0
8,low,P_PABFD_AR3,150,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,450.0,45000.0
8,low,P_PABFD_EWA,150,0.9,2573857.5018467433,0.7149604171796509,0.02,3,36,300.0,30000.0
8,low,P_PABFD_AR3,150,0.9,2543857.501846743,0.7066270838463174,0.011666666666666667,7,36,450.0,45000.0
8,low,P_PABFD_EWA,300,0.5,2585857.5018467414,0.7182937505129837,0.02,3,36,450.0,45000.0
8,low,P_PABFD_AR3,300,0.5,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,300.0,30000.0
8,low,P_PABFD_EWA,300,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,4,36,300.0,30000.0
8,low,P_PABFD_AR3,300,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,450.0,45000.0
8,low,P_PABFD_EWA,300,0.9,2573857.5018467433,0.7149604171796509,0.02,3,36,300.0,30000.0
8,low,P_PABFD_AR3,300,0.9,2543857.501846743,0.7066270838463174,0.011666666666666667,7,36,450.0,45000.0
8,low,P_PABFD_EWA,600,0.5,2585857.5018467414,0.7182937505129837,0.02,3,36,450.0,45000.0
8,low,P_PABFD_AR3,600,0.5,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,300.0,30000.0
8,low,P_PABFD_EWA,600,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,4,36,300.0,30000.0
8,low,P_PABFD_AR3,600,0.75,2549857.501846743,0.7082937505129842,0.0033333333333333335,5,36,450.0,45000.0
8,low,P_PABFD_EWA,600,0.9,2573857.5018467433,0.7149604171796509,0.02,3,36,300.0,30000.0
8,low,P_PABFD_AR3,600,0.9,2543857.501846743,0.7066270838463174,0.011666666666666667,7,36,450.0,45000.0
8,medium,P_PABFD_EWA,150,0.5,2264312.9400239284,0.6289758166733135,0.005,1,36,0.0,0.0
8,medium,P_PABFD_AR3,150,0.5,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,150,0.75,2252312.940023928,0.62564248333998,0.005,2,36,0.0,0.0
8,medium,P_PABFD_AR3,150,0.75,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,150,0.9,2252312.940023928,0.62564248333998,0.005,3,36,150.0,15000.0
8,medium,P_PABFD_AR3,150,0.9,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,300,0.5,2264312.9400239284,0.6289758166733135,0.005,1,36,0.0,0.0
8,medium,P_PABFD_AR3,300,0.5,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,300,0.75,2252312.940023928,0.62564248333998,0.005,2,36,0.0,0.0
8,medium,P_PABFD_AR3,300,0.75,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,300,0.9,2252312.940023928,0.62564248333998,0.005,3,36,150.0,15000.0
8,medium,P_PABFD_AR3,300,0.9,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,600,0.5,2264312.9400239284,0.6289758166733135,0.005,1,36,0.0,0.0
8,medium,P_PABFD_AR3,600,0.5,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,600,0.75,2252312.940023928,0.62564248333998,0.005,2,36,0.0,0.0
8,medium,P_PABFD_AR3,600,0.75,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,medium,P_PABFD_EWA,600,0.9,2252312.940023928,0.62564248333998,0.005,3,36,150.0,15000.0
8,medium,P_PABFD_AR3,600,0.9,2264312.940023929,0.6289758166733136,0.005,2,36,0.0,0.0
8,high,P_PABFD_EWA,150,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,150,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
8,high,P_PABFD_EWA,150,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,150,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,0,36,0.0,0.0
8,high,P_PABFD_EWA,150,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,150,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
8,high,P_PABFD_EWA,300,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,300,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
8,high,P_PABFD_EWA,300,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,300,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,0,36,0.0,0.0
8,high,P_PABFD_EWA,300,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,300,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
8,high,P_PABFD_EWA,600,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,600,0.5,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
8,high,P_PABFD_EWA,600,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,600,0.75,1902253.4947467148,0.5284037485407541,0.013333333333333334,0,36,0.0,0.0
8,high,P_PABFD_EWA,600,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,3,36,450.0,45000.0
8,high,P_PABFD_AR3,600,0.9,1902253.4947467148,0.5284037485407541,0.013333333333333334,1,36,150.0,15000.0
9,low,P_PABFD_EWA,150,0.5,2409988.415289815,0.6694412264693931,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_AR3,150,0.5,2409988.4152898155,0.6694412264693932,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_EWA,150,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,2,36,300.0,30000.0
9,low,P_PABFD_AR3,150,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,5,36,750.0,75000.0
9,low,P_PABFD_EWA,150,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,3,36,450.0,45000.0
9,low,P_PABFD_AR3,150,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,6,36,900.0,90000.0
9,low,P_PABFD_EWA,300,0.5,2409988.415289815,0.6694412264693931,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_AR3,300,0.5,2409988.4152898155,0.6694412264693932,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_EWA,300,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,2,36,300.0,30000.0
9,low,P_PABFD_AR3,300,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,5,36,750.0,75000.0
9,low,P_PABFD_EWA,300,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,3,36,450.0,45000.0
9,low,P_PABFD_AR3,300,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,6,36,900.0,90000.0
9,low,P_PABFD_EWA,600,0.5,2409988.415289815,0.6694412264693931,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_AR3,600,0.5,2409988.4152898155,0.6694412264693932,0.058333333333333334,3,36,450.0,45000.0
9,low,P_PABFD_EWA,600,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,2,36,300.0,30000.0
9,low,P_PABFD_AR3,600,0.75,2421988.415289818,0.6727745598027272,0.043333333333333335,5,36,750.0,75000.0
9,low,P_PABFD_EWA,600,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,3,36,450.0,45000.0
9,low,P_PABFD_AR3,600,0.9,2421988.415289818,0.6727745598027272,0.043333333333333335,6,36,900.0,90000.0
9,medium,P_PABFD_EWA,150,0.5,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_AR3,150,0.5,2432082.462609914,0.6755784618360873,0.043333333333333335,5,36,600.0,60000.0
9,medium,P_PABFD_EWA,150,0.75,2474082.4626099165,0.6872451285027545,0.035,1,36,150.0,15000.0
9,medium,P_PABFD_AR3,150,0.75,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_EWA,150,0.9,2474082.4626099165,0.6872451285027545,0.035,3,36,450.0,45000.0
9,medium,P_PABFD_AR3,150,0.9,2474082.4626099165,0.6872451285027545,0.035,4,36,600.0,60000.0
9,medium,P_PABFD_EWA,300,0.5,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_AR3,300,0.5,2432082.462609914,0.6755784618360873,0.043333333333333335,5,36,600.0,60000.0
9,medium,P_PABFD_EWA,300,0.75,2474082.4626099165,0.6872451285027545,0.035,1,36,150.0,15000.0
9,medium,P_PABFD_AR3,300,0.75,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_EWA,300,0.9,2474082.4626099165,0.6872451285027545,0.035,3,36,450.0,45000.0
9,medium,P_PABFD_AR3,300,0.9,2474082.4626099165,0.6872451285027545,0.035,4,36,600.0,60000.0
9,medium,P_PABFD_EWA,600,0.5,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_AR3,600,0.5,2432082.462609914,0.6755784618360873,0.043333333333333335,5,36,600.0,60000.0
9,medium,P_PABFD_EWA,600,0.75,2474082.4626099165,0.6872451285027545,0.035,1,36,150.0,15000.0
9,medium,P_PABFD_AR3,600,0.75,2474082.4626099165,0.6872451285027545,0.035,2,36,300.0,30000.0
9,medium,P_PABFD_EWA,600,0.9,2474082.4626099165,0.6872451285027545,0.035,3,36,450.0,45000.0
9,medium,P_PABFD_AR3,600,0.9,2474082.4626099165,0.6872451285027545,0.035,4,36,600.0,60000.0
9,high,P_PABFD_EWA,150,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,7,36,1050.0,105000.0
9,high,P_PABFD_AR3,150,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,150,0.75,2041374.111075629,0.5670483641876747,0.023333333333333334,2,36,300.0,30000.0
9,high,P_PABFD_AR3,150,0.75,2011374.1110756285,0.5587150308543413,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,150,0.9,2017374.111075629,0.5603816975210081,0.03333333333333333,1,36,150.0,15000.0
9,high,P_PABFD_AR3,150,0.9,2011374.1110756285,0.5587150308543413,0.02,3,36,450.0,45000.0
9,high,P_PABFD_EWA,300,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,7,36,1050.0,105000.0
9,high,P_PABFD_AR3,300,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,300,0.75,2041374.111075629,0.5670483641876747,0.023333333333333334,2,36,300.0,30000.0
9,high,P_PABFD_AR3,300,0.75,2011374.1110756285,0.5587150308543413,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,300,0.9,2017374.111075629,0.5603816975210081,0.03333333333333333,1,36,150.0,15000.0
9,high,P_PABFD_AR3,300,0.9,2011374.1110756285,0.5587150308543413,0.02,3,36,450.0,45000.0
9,high,P_PABFD_EWA,600,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,7,36,1050.0,105000.0
9,high,P_PABFD_AR3,600,0.5,1993374.111075629,0.5537150308543414,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,600,0.75,2041374.111075629,0.5670483641876747,0.023333333333333334,2,36,300.0,30000.0
9,high,P_PABFD_AR3,600,0.75,2011374.1110756285,0.5587150308543413,0.02666666666666667,5,36,750.0,75000.0
9,high,P_PABFD_EWA,600,0.9,2017374.111075629,0.5603816975210081,0.03333333333333333,1,36,150.0,15000.0
9,high,P_PABFD_AR3,600,0.9,2011374.1110756285,0.5587150308543413,0.02,3,36,450.0,45000.0
